user_id,game_id,rate
2905,761,1
2905,758,1
2905,486,1
2905,1343,1
2905,725,1
2906,342,2
2906,144,1
2907,10,1
2908,40,5
2909,22,5
2909,10,1
2910,2337,4
2911,353,1
2912,84,1
2912,235,1
2913,241,1
2914,10,2
2915,78,2
2916,22,5
2917,2049,1
2917,834,1
2918,541,1
2919,2338,5
2919,349,1
2919,862,1
2919,1173,1
2920,78,2
2920,110,1
2920,121,1
2920,10,1
2920,178,1
2921,1,5
2922,235,1
2923,10,1
2924,10,5
2924,22,1
2924,790,1
2924,820,1
2924,1145,1
2924,247,1
2925,22,1
2926,10,1
2926,720,1
2926,241,1
2927,22,5
2927,283,5
2928,22,1
2929,235,2
2930,254,5
2931,766,5
2932,22,5
2933,639,5
2934,22,1
2935,60,3
2936,40,5
2936,342,5
2936,244,4
2936,528,4
2936,249,2
2936,1137,2
2936,493,2
2936,285,2
2936,241,1
2936,5,1
2936,772,1
2936,811,1
2936,25,1
2936,243,1
2936,628,1
2936,10,1
2936,761,1
2936,357,1
2936,494,1
2936,277,1
2936,220,1
2936,725,1
2936,476,1
2936,457,1
2936,255,1
2936,505,1
2936,521,1
2936,506,1
2936,347,1
2936,500,1
2936,621,1
2936,1483,1
2936,2339,1
2936,7,1
2936,2340,1
2936,2341,1
2936,1873,1
2936,530,1
2936,1235,1
2936,2342,1
2936,24,1
2936,903,1
2936,1236,1
2936,843,1
2936,679,1
2936,636,1
2936,2073,1
2936,531,1
2936,1368,1
2936,609,1
2936,573,1
2936,867,1
2936,1073,1
2937,1,5
2938,235,2
2939,22,1
2940,274,2
2941,582,5
2941,584,1
2942,22,4
2943,22,5
2943,244,5
2943,77,5
2943,1,4
2943,1174,1
2944,274,1
2945,40,5
2945,10,5
2945,241,4
2945,2281,1
2945,573,1
2946,53,5
2946,199,3
2946,286,2
2946,14,2
2946,114,2
2947,22,5
2948,22,5
2948,10,1
2949,797,5
2950,241,2
2950,10,1
2950,24,1
2950,717,1
2950,285,1
2950,486,1
2951,771,1
2952,22,5
2952,281,5
2952,10,5
2952,267,1
2953,22,5
2953,773,1
2953,1986,1
2953,285,1
2954,10,2
2954,22,1
2954,486,1
2954,5,1
2954,780,1
2955,22,5
2956,22,5
2957,10,5
2957,241,1
2957,573,1
2958,22,1
2959,22,5
2959,570,1
2959,10,1
2959,89,1
2959,505,1
2959,1110,1
2960,22,1
2961,40,2
2961,1178,1
2961,475,1
2961,1,1
2961,617,1
2961,671,1
2961,121,1
2961,218,1
2961,65,1
2961,1078,1
2961,631,1
2961,493,1
2961,159,1
2962,40,5
2962,52,2
2962,22,1
2963,1125,1
2964,10,1
2965,22,2
2966,22,2
2967,235,5
2968,22,1
2969,1141,1
2970,22,1
2971,2343,5
2972,679,1
2973,10,1
2974,22,5
2975,40,5
2975,281,5
2975,819,2
2975,222,1
2975,98,1
2975,5,1
2975,486,1
2975,340,1
2975,235,1
2975,1205,1
2975,25,1
2975,22,1
2975,2335,1
2975,576,1
2975,820,1
2975,238,1
2975,10,1
2975,483,1
2975,1634,1
2975,573,1
2975,998,1
2975,1693,1
2976,22,2
2977,2344,5
2977,9,5
2977,60,5
2977,412,5
2977,5,5
2977,204,2
2977,1838,2
2977,10,2
2977,30,2
2977,927,2
2977,2230,1
2977,1477,1
2977,1728,1
2977,375,1
2977,192,1
2977,2345,1
2977,309,1
2977,102,1
2977,547,1
2977,409,1
2977,77,1
2977,242,1
2977,1256,1
2977,319,1
2977,83,1
2977,2346,1
2977,577,1
2977,2347,1
2977,295,1
2977,90,1
2977,2348,1
2977,466,1
2977,2349,1
2977,400,1
2977,61,1
2977,473,1
2977,121,1
2977,411,1
2977,1090,1
2977,2350,1
2977,308,1
2977,549,1
2977,1495,1
2978,22,5
2979,10,5
2979,241,5
2979,492,1
2979,278,1
2980,22,5
2981,1049,5
2982,241,1
2983,22,1
2984,22,1
2985,22,5
2985,243,1
2985,241,1
2986,22,5
2987,40,2
2987,273,2
2987,218,1
2987,274,1
2987,20,1
2988,5,1
2989,25,5
2989,10,5
2989,47,5
2989,249,5
2989,1,5
2989,40,5
2989,53,5
2989,5,5
2989,238,5
2989,63,5
2989,281,5
2989,49,5
2989,506,5
2989,235,5
2989,518,5
2989,343,5
2989,98,3
2989,682,3
2989,526,2
2989,4,2
2989,78,2
2989,684,2
2989,1439,2
2989,1507,2
2989,712,2
2989,505,2
2989,609,2
2989,105,2
2989,691,2
2989,67,2
2989,929,2
2989,641,1
2989,586,1
2989,18,1
2989,308,1
2989,1007,1
2989,1070,1
2989,121,1
2989,580,1
2989,476,1
2989,478,1
2989,345,1
2989,83,1
2989,110,1
2989,402,1
2989,735,1
2989,1069,1
2989,595,1
2989,529,1
2989,769,1
2989,581,1
2989,695,1
2989,241,1
2989,178,1
2989,887,1
2989,481,1
2989,1572,1
2989,2108,1
2990,22,1
2991,821,1
2992,273,5
2992,274,2
2992,482,1
2993,22,2
2994,233,5
2994,1040,1
2994,574,1
2995,22,5
2995,10,1
2996,22,1
2997,22,5
2997,773,1
2997,486,1
2998,22,5
2999,22,1
3000,25,5
3000,40,5
3000,281,5
3000,226,2
3000,10,2
3000,717,1
3000,903,1
3000,144,1
3000,494,1
3000,1634,1
3000,18,1
3000,622,1
3000,244,1
3000,268,1
3000,1976,1
3000,235,1
3000,13,1
3000,837,1
3000,831,1
3001,22,1
3002,22,5
3003,11,5
3003,582,4
3003,14,2
3003,18,2
3003,5,2
3003,23,2
3003,9,2
3003,105,2
3003,63,1
3003,1007,1
3003,518,1
3003,584,1
3003,1068,1
3003,121,1
3003,473,1
3003,312,1
3003,178,1
3003,393,1
3003,10,1
3004,22,1
3005,40,1
3006,22,1
3007,22,3
3007,24,2
3007,241,1
3007,247,1
3007,486,1
3008,22,1
3009,22,1
3010,1,5
3010,29,2
3010,64,2
3010,275,2
3010,1019,2
3010,14,1
3010,319,1
3010,63,1
3010,67,1
3010,5,1
3010,550,1
3010,242,1
3010,84,1
3010,699,1
3010,457,1
3010,453,1
3010,83,1
3010,86,1
3010,10,1
3010,1680,1
3010,795,1
3010,50,1
3010,1647,1
3010,357,1
3010,2230,1
3010,329,1
3010,52,1
3010,336,1
3010,2351,1
3010,409,1
3010,235,1
3010,1696,1
3010,38,1
3010,989,1
3010,360,1
3010,198,1
3010,11,1
3010,238,1
3010,23,1
3010,165,1
3010,476,1
3010,1711,1
3010,2352,1
3010,571,1
3010,106,1
3010,274,1
3010,1315,1
3011,22,5
3011,5,1
3011,40,1
3012,2353,1
3012,717,1
3013,880,1
3013,24,1
3014,365,2
3014,39,1
3015,584,5
3015,574,5
3015,750,5
3015,1043,2
3015,1040,1
3016,22,1
3017,241,1
3017,22,1
3017,621,1
3018,232,5
3018,40,5
3018,475,5
3018,234,2
3018,233,2
3018,237,2
3018,4,2
3018,235,1
3018,572,1
3018,871,1
3018,134,1
3018,412,1
3018,29,1
3018,574,1
3018,611,1
3018,1191,1
3018,319,1
3018,2,1
3018,656,1
3018,1040,1
3018,992,1
3019,29,1
3019,474,1
3019,538,1
3019,1566,1
3019,480,1
3019,765,1
3019,499,1
3019,239,1
3019,1321,1
3020,5,1
3021,10,1
3021,2354,1
3022,247,1
3023,932,1
3023,530,1
3023,283,1
3024,29,5
3024,275,5
3024,505,5
3024,2355,2
3024,714,1
3024,1558,1
3024,11,1
3024,617,1
3025,22,1
3026,770,5
3026,500,2
3026,2356,1
3026,4,1
3027,799,5
3027,36,5
3027,833,4
3027,351,2
3027,1557,1
3027,438,1
3027,52,1
3027,132,1
3027,5,1
3027,788,1
3027,22,1
3028,1,5
3028,1072,5
3028,873,4
3028,2156,1
3028,40,1
3028,750,1
3028,626,1
3028,135,1
3028,347,1
3029,22,5
3030,273,1
3031,40,5
3031,834,5
3031,244,5
3031,20,5
3031,235,5
3031,232,5
3031,357,4
3031,233,1
3031,1903,1
3031,10,1
3031,266,1
3031,274,1
3031,13,1
3031,1102,1
3031,529,1
3031,785,1
3031,1418,1
3032,1,5
3032,670,5
3032,4,5
3032,348,5
3032,275,5
3032,29,5
3032,281,5
3032,1041,5
3032,342,3
3032,341,2
3032,34,2
3032,645,2
3032,32,1
3032,1311,1
3032,209,1
3032,734,1
3032,1239,1
3032,1175,1
3032,2140,1
3032,1223,1
3032,712,1
3032,12,1
3032,866,1
3032,1107,1
3032,1428,1
3032,130,1
3032,690,1
3032,702,1
3032,2357,1
3032,2358,1
3032,2294,1
3032,84,1
3033,592,1
3033,616,1
3034,1126,1
3035,10,5
3035,342,5
3035,241,4
3035,22,2
3035,1698,2
3035,63,1
3035,40,1
3035,281,1
3035,118,1
3035,5,1
3035,245,1
3035,486,1
3035,959,1
3035,197,1
3035,52,1
3035,61,1
3035,1115,1
3035,820,1
3035,1706,1
3035,1844,1
3035,528,1
3035,243,1
3035,892,1
3035,531,1
3035,487,1
3035,13,1
3035,1623,1
3035,127,1
3035,1137,1
3035,786,1
3035,2359,1
3035,48,1
3036,22,1
3037,679,1
3038,236,1
3039,7,1
3039,22,1
3039,488,1
3039,20,1
3040,582,2
3040,584,1
3041,7,5
3041,357,4
3041,675,1
3041,25,1
3042,10,2
3043,78,2
3043,110,1
3043,10,1
3043,121,1
3043,105,1
3044,22,1
3045,235,2
3045,274,1
3046,22,2
3046,13,2
3046,5,1
3046,10,1
3046,249,1
3046,511,1
3047,22,5
3048,240,5
3048,412,5
3048,40,4
3048,1176,2
3048,1962,2
3048,194,1
3048,516,1
3048,1177,1
3048,992,1
3048,517,1
3048,5,1
3048,32,1
3048,842,1
3048,679,1
3048,788,1
3049,10,1
3050,1,1
3051,235,5
3051,5,2
3051,74,1
3051,1068,1
3051,1177,1
3051,247,1
3051,541,1
3051,242,1
3051,489,1
3052,241,2
3052,273,1
3052,274,1
3053,843,1
3054,22,1
3055,10,1
3056,29,2
3057,22,1
3058,4,5
3059,237,1
3060,242,1
3061,22,1
3062,22,1
3063,2,3
3063,1421,1
3063,215,1
3063,239,1
3063,77,1
3063,84,1
3063,134,1
3064,274,1
3065,241,1
3065,820,1
3065,1145,1
3066,241,1
3067,25,5
3067,22,2
3067,10,1
3067,242,1
3068,1217,5
3068,478,5
3068,29,4
3068,457,2
3068,1419,2
3068,342,2
3068,63,2
3068,22,2
3068,74,2
3068,539,2
3068,65,2
3068,1283,2
3068,27,1
3068,2022,1
3068,5,1
3068,369,1
3068,11,1
3068,1108,1
3068,1038,1
3068,436,1
3068,886,1
3068,393,1
3068,10,1
3068,809,1
3068,526,1
3068,536,1
3068,347,1
3068,15,1
3068,660,1
3068,242,1
3068,14,1
3068,499,1
3068,357,1
3068,836,1
3068,497,1
3068,690,1
3068,1,1
3068,1216,1
3068,952,1
3068,506,1
3068,117,1
3068,1024,1
3068,533,1
3068,2360,1
3068,174,1
3068,235,1
3068,2361,1
3068,38,1
3068,1000,1
3068,1068,1
3068,550,1
3068,739,1
3068,159,1
3068,1156,1
3068,784,1
3068,448,1
3068,524,1
3068,319,1
3068,543,1
3068,90,1
3068,200,1
3068,438,1
3068,262,1
3068,28,1
3068,1288,1
3068,686,1
3068,1340,1
3068,261,1
3068,350,1
3068,1607,1
3068,2362,1
3068,83,1
3068,453,1
3068,64,1
3068,411,1
3068,504,1
3068,152,1
3068,753,1
3068,554,1
3068,130,1
3068,48,1
3068,182,1
3068,68,1
3068,295,1
3068,927,1
3068,308,1
3068,37,1
3068,1113,1
3068,740,1
3068,1457,1
3068,1753,1
3068,40,1
3068,541,1
3068,2363,1
3068,600,1
3068,518,1
3068,207,1
3068,201,1
3068,329,1
3068,961,1
3068,30,1
3068,171,1
3068,100,1
3068,109,1
3068,25,1
3068,657,1
3068,12,1
3068,158,1
3068,1281,1
3068,1028,1
3068,2364,1
3068,1525,1
3068,323,1
3068,647,1
3068,409,1
3068,505,1
3068,82,1
3068,310,1
3068,923,1
3068,1750,1
3068,23,1
3068,41,1
3068,197,1
3068,1878,1
3068,1287,1
3068,212,1
3068,330,1
3068,882,1
3068,1821,1
3068,1196,1
3068,291,1
3068,202,1
3068,887,1
3068,977,1
3068,2365,1
3068,670,1
3068,1585,1
3068,150,1
3068,142,1
3068,2366,1
3068,86,1
3068,162,1
3068,129,1
3068,108,1
3068,276,1
3068,1365,1
3068,1685,1
3068,2130,1
3068,71,1
3068,894,1
3068,224,1
3068,209,1
3068,394,1
3068,265,1
3068,206,1
3068,267,1
3068,134,1
3068,2367,1
3068,699,1
3068,1461,1
3068,383,1
3068,368,1
3068,804,1
3068,2158,1
3068,127,1
3068,1455,1
3068,2368,1
3068,107,1
3068,148,1
3068,1031,1
3068,2369,1
3068,964,1
3068,735,1
3068,767,1
3068,1317,1
3068,1347,1
3068,1324,1
3068,1601,1
3068,70,1
3068,791,1
3068,2270,1
3068,1268,1
3068,84,1
3068,2370,1
3068,978,1
3068,1353,1
3068,190,1
3068,124,1
3068,2167,1
3068,2371,1
3068,1898,1
3068,2118,1
3068,2372,1
3068,219,1
3068,565,1
3068,2373,1
3068,222,1
3068,99,1
3068,1115,1
3068,2374,1
3069,40,5
3069,797,5
3069,796,5
3069,639,5
3069,823,5
3069,283,5
3069,235,5
3069,2205,5
3069,1,5
3069,236,5
3069,824,5
3069,528,5
3069,517,5
3069,49,5
3069,644,5
3069,275,5
3069,1098,5
3069,10,5
3069,2375,5
3069,134,5
3069,2376,4
3069,2377,4
3069,36,3
3069,369,2
3069,197,2
3069,876,2
3069,670,2
3069,215,2
3069,252,2
3069,800,2
3069,73,2
3069,2,2
3069,1477,2
3069,1051,2
3069,281,2
3069,97,2
3069,244,2
3069,386,2
3069,519,2
3069,505,2
3069,52,2
3069,18,2
3069,239,2
3069,47,2
3069,60,2
3069,502,2
3069,350,2
3069,793,2
3069,1494,2
3069,518,2
3069,727,1
3069,148,1
3069,84,1
3069,1037,1
3069,1602,1
3069,41,1
3069,274,1
3069,37,1
3069,606,1
3069,35,1
3069,77,1
3069,817,1
3069,2378,1
3069,1322,1
3069,950,1
3069,474,1
3069,2379,1
3069,2267,1
3069,1091,1
3069,2380,1
3069,1036,1
3069,475,1
3069,1245,1
3069,4,1
3069,645,1
3069,32,1
3069,586,1
3069,886,1
3069,341,1
3069,1428,1
3069,1176,1
3069,772,1
3069,585,1
3069,718,1
3069,672,1
3069,516,1
3069,65,1
3069,589,1
3069,238,1
3069,932,1
3069,273,1
3069,98,1
3069,841,1
3069,476,1
3069,481,1
3069,747,1
3069,1290,1
3069,1015,1
3069,646,1
3069,1925,1
3069,1107,1
3069,132,1
3069,347,1
3069,136,1
3069,618,1
3069,357,1
3069,2381,1
3069,571,1
3069,344,1
3069,790,1
3069,499,1
3069,1005,1
3069,2382,1
3069,1956,1
3069,1038,1
3069,581,1
3069,22,1
3069,681,1
3069,121,1
3069,178,1
3069,1552,1
3069,240,1
3070,274,5
3070,235,1
3070,273,1
3070,178,1
3071,22,1
3072,22,5
3073,22,1
3074,22,5
3074,1,5
3074,809,5
3074,67,5
3074,47,5
3074,218,4
3074,74,2
3074,76,2
3074,528,2
3074,347,2
3074,675,2
3074,97,2
3074,369,2
3074,524,2
3074,59,2
3074,342,2
3074,83,2
3074,78,1
3074,1187,1
3074,886,1
3074,29,1
3074,436,1
3074,486,1
3074,449,1
3074,658,1
3074,621,1
3074,555,1
3074,40,1
3074,795,1
3074,75,1
3074,165,1
3074,61,1
3074,922,1
3074,9,1
3074,18,1
3074,409,1
3074,38,1
3074,712,1
3074,2383,1
3074,912,1
3074,2351,1
3074,457,1
3074,276,1
3074,541,1
3074,1005,1
3074,1004,1
3074,238,1
3074,5,1
3074,30,1
3074,10,1
3074,1204,1
3074,444,1
3074,1197,1
3074,646,1
3074,786,1
3074,1461,1
3074,344,1
3074,919,1
3074,2140,1
3074,159,1
3074,581,1
3074,178,1
3074,626,1
3074,777,1
3074,63,1
3074,496,1
3074,305,1
3074,468,1
3075,343,5
3075,1474,2
3075,1,1
3075,20,1
3076,22,5
3077,274,5
3077,1043,5
3077,674,5
3077,232,5
3077,233,5
3077,235,2
3077,136,2
3077,237,2
3077,584,2
3077,63,1
3077,84,1
3077,234,1
3077,582,1
3077,106,1
3077,40,1
3077,723,1
3077,165,1
3077,444,1
3077,242,1
3077,1048,1
3078,235,1
3079,22,1
3080,235,1
3081,40,5
3081,47,2
3081,28,2
3081,856,2
3081,59,2
3081,951,2
3081,22,2
3081,1477,1
3081,861,1
3081,435,1
3081,5,1
3081,197,1
3081,2384,1
3081,1,1
3081,285,1
3081,11,1
3081,439,1
3081,475,1
3081,771,1
3081,9,1
3081,482,1
3082,790,1
3082,342,1
3082,10,1
3083,22,1
3084,22,5
3084,47,2
3084,61,1
3084,24,1
3084,844,1
3084,241,1
3085,10,1
3086,22,1
3087,1,1
3087,1239,1
3088,1,5
3088,73,5
3088,529,4
3088,341,4
3088,155,4
3088,133,4
3088,30,4
3088,283,4
3088,2385,2
3088,527,2
3088,16,2
3088,371,2
3088,1262,2
3088,14,2
3088,23,1
3088,288,1
3088,1930,1
3088,2386,1
3088,4,1
3088,2,1
3088,109,1
3088,899,1
3088,63,1
3088,2387,1
3088,281,1
3088,29,1
3088,2388,1
3088,205,1
3088,2389,1
3088,204,1
3088,121,1
3088,388,1
3088,1068,1
3088,2390,1
3088,2391,1
3088,360,1
3088,1093,1
3088,176,1
3088,1007,1
3088,1654,1
3088,317,1
3088,323,1
3088,342,1
3088,324,1
3088,326,1
3088,320,1
3088,1649,1
3088,362,1
3088,2392,1
3088,486,1
3088,64,1
3088,543,1
3088,2393,1
3088,2394,1
3088,165,1
3088,2055,1
3088,377,1
3088,491,1
3088,1556,1
3089,639,5
3090,40,5
3090,5,1
3091,241,1
3091,636,1
3091,2395,1
3092,242,1
3093,483,1
3094,22,1
3095,710,2
3096,241,2
3096,249,1
3096,717,1
3096,530,1
3096,10,1
3096,622,1
3097,10,1
3098,22,1
3099,22,1
3100,78,2
3101,22,5
3102,622,1
3102,241,1
3103,22,1
3103,248,1
3104,197,2
3104,25,1
3105,22,1
3106,22,4
3107,281,5
3107,10,5
3107,40,1
3107,22,1
3108,1448,1
3109,235,3
3109,238,1
3109,581,1
3110,22,5
3110,244,5
3110,40,5
3110,1,2
3110,111,2
3110,285,2
3110,227,2
3110,11,2
3110,505,1
3110,598,1
3110,9,1
3110,206,1
3110,543,1
3110,3,1
3110,1031,1
3110,997,1
3110,5,1
3110,342,1
3110,817,1
3110,725,1
3110,2137,1
3110,10,1
3110,603,1
3110,622,1
3110,1353,1
3110,218,1
3110,500,1
3111,475,1
3111,1,1
3111,63,1
3111,2396,1
3112,574,1
3113,5,1
3114,241,1
3115,476,2
3115,5,1
3116,22,1
3117,238,1
3118,241,1
3118,492,1
3119,22,1
3120,10,2
3120,543,2
3120,197,2
3120,541,2
3120,84,1
3120,218,1
3120,655,1
3120,121,1
3120,2397,1
3120,721,1
3121,174,4
3121,4,2
3121,444,1
3121,904,1
3121,2017,1
3121,70,1
3121,1,1
3121,1043,1
3121,39,1
3121,63,1
3121,261,1
3121,52,1
3121,5,1
3121,10,1
3121,1715,1
3121,2398,1
3121,2399,1
3121,78,1
3121,1754,1
3121,213,1
3121,1019,1
3121,2020,1
3121,1473,1
3121,27,1
3121,1498,1
3121,817,1
3121,17,1
3121,1500,1
3121,310,1
3121,532,1
3121,89,1
3121,2289,1
3121,800,1
3121,2400,1
3121,964,1
3121,506,1
3121,2401,1
3121,2402,1
3121,1988,1
3121,1744,1
3121,2403,1
3121,2404,1
3121,2405,1
3121,2397,1
3121,2026,1
3121,50,1
3121,2002,1
3121,2406,1
3121,557,1
3121,2407,1
3121,1809,1
3122,10,1
3123,22,5
3124,1,2
3124,1620,1
3124,357,1
3124,3,1
3125,10,1
3126,235,1
3127,22,1
3128,515,2
3129,194,2
3129,499,1
3129,842,1
3130,22,1
3131,771,1
3131,595,1
3131,10,1
3132,22,1
3133,22,1
3134,1,5
3134,155,5
3134,1325,2
3134,34,2
3134,806,2
3134,109,2
3134,3,1
3134,684,1
3134,22,1
3134,202,1
3134,23,1
3134,15,1
3134,1347,1
3134,287,1
3134,1149,1
3134,990,1
3135,22,1
3136,529,1
3137,22,5
3138,22,2
3139,1604,1
3140,342,5
3140,40,2
3140,97,1
3140,63,1
3140,121,1
3141,5,2
3141,691,1
3141,10,1
3141,121,1
3141,105,1
3141,78,1
3141,178,1
3142,1,5
3142,3,4
3142,29,2
3142,474,2
3142,805,1
3142,109,1
3142,348,1
3142,2408,1
3142,547,1
3142,1091,1
3142,702,1
3142,2409,1
3142,1071,1
3142,2410,1
3142,1149,1
3143,1290,1
3143,624,1
3143,2411,1
3143,725,1
3143,486,1
3143,636,1
3143,1699,1
3143,255,1
3143,7,1
3143,1829,1
3143,495,1
3143,21,1
3143,789,1
3143,1119,1
3143,1903,1
3143,241,1
3143,531,1
3143,1128,1
3144,22,1
3145,22,1
3146,22,5
3147,711,1
3147,24,1
3148,797,5
3149,10,1
3150,22,1
3151,235,1
3152,22,1
3153,22,1
3154,1,2
3155,22,1
3156,22,1
3157,823,5
3158,743,5
3158,796,5
3158,639,5
3158,823,5
3158,995,5
3158,797,5
3158,825,5
3158,474,4
3158,29,2
3158,2412,2
3158,30,2
3158,612,1
3158,356,1
3158,1924,1
3158,686,1
3158,646,1
3158,412,1
3158,613,1
3158,2413,1
3158,69,1
3158,204,1
3158,2283,1
3158,2414,1
3158,646,1
3158,283,1
3158,1993,1
3158,25,1
3159,22,1
3160,572,2
3161,694,5
3161,1495,5
3161,988,4
3161,1,2
3161,84,1
3161,989,1
3161,82,1
3161,1713,1
3161,2314,1
3162,25,1
3162,22,1
3162,10,1
3163,10,5
3164,10,4
3164,2415,1
3164,1540,1
3164,1140,1
3164,735,1
3164,491,1
3165,22,5
3166,22,1
3167,364,1
3167,2153,1
3167,2045,1
3168,40,5
3168,486,5
3168,475,5
3168,1,5
3168,281,5
3168,795,5
3168,761,5
3168,479,4
3168,249,2
3168,25,2
3168,241,2
3168,77,2
3168,24,1
3168,504,1
3168,55,1
3168,1175,1
3168,529,1
3168,76,1
3168,626,1
3168,61,1
3168,10,1
3168,206,1
3168,244,1
3168,887,1
3168,144,1
3168,617,1
3168,285,1
3168,515,1
3168,917,1
3168,769,1
3168,4,1
3168,476,1
3168,496,1
3168,720,1
3168,22,1
3168,2416,1
3168,1121,1
3168,63,1
3168,2417,1
3168,121,1
3168,2181,1
3169,22,5
3169,342,5
3169,481,5
3169,235,2
3169,78,2
3169,105,1
3169,110,1
3169,1070,1
3169,841,1
3169,121,1
3169,580,1
3169,238,1
3169,10,1
3169,471,1
3169,444,1
3170,254,1
3171,22,1
3172,22,1
3173,22,1
3174,40,2
3174,247,1
3174,10,1
3174,22,1
3175,233,5
3175,78,4
3175,237,2
3175,110,1
3175,105,1
3175,122,1
3175,656,1
3175,274,1
3175,178,1
3175,580,1
3175,121,1
3175,273,1
3175,444,1
3175,234,1
3175,482,1
3176,233,1
3176,232,1
3177,10,2
3178,29,5
3179,241,1
3180,10,1
3181,1,5
3182,2418,1
3183,10,1
3184,22,1
3185,235,5
3185,10,1
3186,22,5
3186,47,5
3186,5,5
3186,40,2
3186,910,1
3187,238,1
3188,40,5
3188,22,4
3188,281,3
3188,820,2
3188,624,1
3188,774,1
3188,277,1
3188,717,1
3188,769,1
3188,243,1
3188,575,1
3188,10,1
3188,24,1
3188,156,1
3188,867,1
3188,241,1
3188,1128,1
3189,22,1
3190,22,5
3190,486,1
3191,25,5
3191,101,4
3191,241,2
3191,40,2
3191,78,2
3191,5,2
3191,63,2
3191,127,2
3191,488,1
3191,1115,1
3191,691,1
3191,218,1
3191,235,1
3191,1611,1
3191,820,1
3191,725,1
3191,819,1
3191,1126,1
3191,267,1
3191,790,1
3191,19,1
3191,784,1
3191,110,1
3191,2419,1
3191,641,1
3191,789,1
3191,121,1
3191,238,1
3191,816,1
3191,9,1
3191,105,1
3191,1200,1
3191,340,1
3191,13,1
3191,178,1
3191,1496,1
3191,281,1
3191,1137,1
3192,22,5
3192,1225,5
3192,773,1
3192,243,1
3193,995,5
3193,743,5
3193,639,5
3193,796,5
3193,797,5
3193,823,5
3193,4,5
3193,341,5
3193,53,4
3193,656,2
3193,557,2
3193,655,2
3193,824,2
3193,825,1
3193,747,1
3193,10,1
3193,1234,1
3193,78,1
3194,894,1
3194,2420,1
3195,18,1
3195,646,1
3195,1005,1
3195,1004,1
3196,22,1
3197,241,1
3197,1659,1
3197,622,1
3198,241,5
3198,624,1
3198,2221,1
3198,243,1
3198,1448,1
3199,796,5
3199,639,2
3199,155,1
3200,29,5
3201,235,1
3201,78,1
3202,63,1
3203,274,1
3204,29,5
3204,342,5
3204,34,5
3204,155,5
3204,526,2
3204,1423,2
3204,768,2
3204,1290,1
3204,127,1
3204,242,1
3205,22,1
3206,22,1
3207,1199,2
3208,690,5
3208,696,5
3208,517,5
3208,1187,5
3208,671,5
3208,29,5
3208,1717,5
3208,239,5
3208,1130,1
3209,22,5
3210,837,1
3211,773,1
3212,22,1
3213,235,5
3213,238,1
3213,581,1
3214,22,1
3215,22,1
3216,10,5
3216,78,5
3216,110,1
3216,117,1
3216,5,1
3216,283,1
3216,121,1
3217,22,4
3218,22,1
3218,285,1
3219,40,5
3220,233,1
3220,232,1
3221,239,5
3221,2121,5
3221,1993,4
3221,2100,3
3221,2107,2
3221,1130,1
3221,500,1
3222,22,1
3223,241,1
3223,24,1
3224,1,5
3224,1225,5
3224,241,2
3224,19,1
3224,22,1
3224,541,1
3224,1001,1
3224,10,1
3224,1151,1
3224,1350,1
3224,486,1
3225,797,1
3226,22,2
3226,987,1
3226,725,1
3227,22,1
3228,22,1
3229,22,2
3230,499,5
3231,5,5
3232,22,1
3233,495,5
3234,40,1
3234,121,1
3235,22,1
3236,244,5
3237,1,5
3237,25,5
3237,53,5
3237,129,3
3237,486,2
3237,518,2
3237,68,2
3237,14,2
3237,10,2
3237,23,2
3237,541,2
3237,16,1
3237,61,1
3237,5,1
3237,346,1
3237,529,1
3237,631,1
3237,235,1
3237,762,1
3237,667,1
3237,28,1
3237,542,1
3237,268,1
3237,916,1
3237,1115,1
3237,1680,1
3237,488,1
3237,1448,1
3238,22,5
3239,10,5
3240,275,5
3240,671,5
3240,712,5
3240,945,5
3240,670,5
3240,690,5
3240,2421,5
3240,376,5
3240,64,5
3240,29,5
3240,174,5
3240,817,4
3240,1326,3
3240,524,3
3240,1321,2
3240,155,2
3240,348,2
3240,353,2
3240,109,2
3240,555,2
3240,667,2
3240,231,2
3240,1525,2
3240,76,2
3240,718,2
3240,100,2
3240,1093,2
3240,851,2
3240,114,2
3240,678,2
3240,457,1
3240,209,1
3240,360,1
3240,997,1
3240,350,1
3240,142,1
3240,606,1
3240,1365,1
3240,1317,1
3240,129,1
3240,1461,1
3240,500,1
3240,562,1
3240,63,1
3240,617,1
3241,584,5
3241,582,5
3242,22,1
3243,22,1
3244,40,1
3245,155,4
3246,868,1
3247,40,5
3247,528,2
3247,1,2
3247,55,2
3247,96,2
3247,52,1
3247,77,1
3247,255,1
3247,269,1
3247,281,1
3247,76,1
3247,1151,1
3247,73,1
3247,64,1
3247,1660,1
3247,84,1
3247,376,1
3247,3,1
3247,283,1
3247,2422,1
3247,319,1
3247,2295,1
3247,660,1
3247,760,1
3247,14,1
3247,259,1
3247,554,1
3247,15,1
3247,451,1
3247,646,1
3247,529,1
3247,1993,1
3247,53,1
3247,10,1
3247,438,1
3247,231,1
3247,531,1
3247,239,1
3247,22,1
3247,569,1
3247,94,1
3247,240,1
3247,24,1
3247,222,1
3247,2423,1
3247,618,1
3248,22,5
3249,22,1
3250,25,1
3250,1043,1
3251,22,5
3252,22,5
3252,40,5
3252,1350,1
3252,285,1
3253,22,1
3254,1140,1
3255,274,1
3256,22,5
3256,950,5
3256,244,5
3256,502,5
3256,232,4
