user_id,user_id_steam
2140,177924431
2141,92842809
2142,188110199
2143,149556407
2144,198327032
2145,167935300
2146,285316500
2147,123988363
2148,75092930
2149,201889336
2150,1612666
2151,225942169
2152,278825568
2153,83234559
2154,219435905
2155,204795948
2156,195414910
2157,93197620
2158,79715089
2159,142721011
2160,190049238
2161,120171057
2162,234360501
2163,37435998
2164,284096202
2165,227244326
2166,114620302
2167,170130950
2168,160673726
2169,275889776
2170,286458362
2171,260252363
2172,207399776
2173,98624963
2174,8795607
2175,122679931
2176,181476633
2177,204176632
2178,127461743
2179,83168693
2180,183337134
2181,49584661
2182,252071568
2183,258337261
2184,114632006
2185,256927813
2186,33071192
2187,188386352
2188,293303005
2189,184556544
2190,161777161
2191,96781711
2192,277557242
2193,161615012
2194,149194171
2195,164059206
2196,177441119
2197,110304598
2198,193136822
2199,223064225
2200,201634197
2201,233013810
2202,218339090
2203,199973616
2204,107475554
2205,60343142
2206,124570576
2207,91716452
2208,135957644
2209,162076421
2210,150538933
2211,199255181
2212,202818659
2213,289244540
2214,65342306
2215,57319696
2216,47021871
2217,110906645
2218,101725007
2219,231414706
2220,206014489
2221,27338668
2222,135475055
2223,196171528
2224,300938059
2225,131217195
2226,156297441
2227,43248011
2228,164478205
2229,188167163
2230,31500407
2231,30440303
2232,81537102
2233,298950
2234,295117160
2235,292422780
2236,293204747
2237,242819393
2238,186154929
2239,129501816
2240,149873773
2241,98102518
2242,55319994
2243,204199622
2244,124142651
2245,260207401
2246,62878249
2247,46534663
2248,207926270
2249,91828380
2250,182604019
2251,186871803
2252,261336456
2253,150137344
2254,133800100
2255,241424434
2256,121480841
2257,132381775
2258,173234140
2259,113039667
2260,195453723
2261,183026447
2262,161186800
2263,102244595
2264,223595417
2265,293758845
2266,50801801
2267,162479816
2268,20630908
2269,230947875
2270,201576436
2271,83671083
2272,158265363
2273,225933183
2274,14216099
2275,60557056
2276,175690339
2277,255306029
2278,31839832
2279,99766416
2280,168011250
2281,253611147
2282,161084485
2283,274785080
2284,223660563
2285,176590636
2286,164608800
2287,239099727
2288,203114983
2289,267250336
2290,173940259
2291,212570211
2292,153097805
2293,41294957
2294,111529766
2295,47500408
2296,179772319
2297,136557761
2298,96282673
2299,240955030
2300,194266152
2301,119211545
2302,215039865
2303,162214363
2304,147228931
2305,242052237
2306,101641872
2307,254836819
2308,280275540
2309,133267799
2310,164711200
2311,105048330
2312,50699197
2313,108219790
2314,38323067
2315,87059822
2316,127894126
2317,115404202
2318,250364324
2319,187865224
2320,153633636
2321,149505485
2322,144578181
2323,122026623
2324,75639638
2325,154745722
2326,145132643
2327,219894679
2328,216047302
2329,189795214
2330,145507090
2331,244844115
2332,308122123
2333,104826174
2334,104408704
2335,54293428
2336,282349848
2337,123397302
2338,267633580
2339,182076616
2340,297771244
2341,192245266
2342,222134637
2343,123325040
2344,121535800
2345,188641919
2346,110268888
2347,171383863
2348,196324436
2349,188627637
2350,180800031
2351,157341587
2352,259263507
2353,183999220
2354,66939289
2355,208470492
2356,197406178
2357,212758245
2358,209219032
2359,113444723
2360,252978483
2361,243712157
2362,254935843
2363,271047352
2364,224998865
2365,92025878
2366,107652130
2367,193811490
2368,141408990
2369,64060101
2370,171252939
2371,208061820
2372,90672622
2373,177457582
2374,129525006
2375,97291615
2376,186642906
2377,99723205
2378,257108952
2379,76856277
2380,113771004
2381,136866564
2382,181212
2383,251123935
2384,246949212
2385,106746754
2386,106216084
2387,86239250
2388,44147477
2389,307597897
2390,138115430
2391,182984820
2392,121352371
2393,53778883
2394,105384518
2395,36546868
2396,133234931
2397,277339358
2398,204543155
2399,231310711
2400,104635003
2401,173433898
2402,223181037
2403,146355606
2404,261670300
2405,170057163
2406,171916530
2407,238451023
2408,170382539
2409,149368095
2410,37396841
2411,237724900
2412,102927775
2413,175044682
2414,156506614
2415,296371285
2416,172623126
2417,186863874
2418,129019336
2419,283326616
2420,241842320
2421,275529528
2422,72989129
2423,72996988
2424,298902962
2425,23714890
2426,140372243
2427,73094362
2428,95325409
2429,98796965
2430,152959594
2431,161601485
2432,22371742
2433,100351493
2434,176855190
2435,73518199
2436,66592754
2437,20207081
2438,77632511
2439,245859173
2440,270165540
2441,268474336
2442,192839333
2443,303854541
2444,99304780
2445,206232608
2446,271146672
2447,252932627
2448,249543309
2449,85342296
2450,135277795
2451,69856757
2452,116411567
2453,100895530
2454,83849502
2455,125654059
2456,115958331
2457,104198851
2458,100311267
2459,258478416
2460,40797591
2461,23717586
2462,301299641
2463,189792144
2464,189424582
2465,66463490
2466,302387415
2467,111575581
2468,254250501
2469,177050329
2470,142794497
2471,101552080
2472,35442153
2473,284769694
2474,195105284
2475,300177729
2476,172470005
2477,193792189
2478,47672756
2479,261373664
2480,111142411
2481,181156459
2482,246453577
2483,77310637
2484,152934929
2485,141773234
2486,250436709
2487,183531966
2488,115008799
2489,164865114
2490,145840451
2491,152485214
2492,294757149
2493,301910202
2494,39990790
2495,163360656
2496,300187809
2497,141950398
2498,91736333
2499,166927601
2500,73835640
2501,197861486
2502,302442858
2503,190654528
2504,121577821
2505,158195187
2506,276467194
2507,28711405
2508,206071342
2509,75232211
2510,278329690
2511,281985866
2512,101447015
2513,302363079
2514,266367020
2515,69658686
2516,234449643
2517,129659946
2518,13614852
2519,209897237
2520,78335076
2521,151465345
2522,173002032
2523,151058601
2524,118834514
2525,246908963
2526,189649899
2527,225734651
2528,123122821
2529,296260221
2530,58882137
2531,252386228
2532,211054311
2533,175806506
2534,300292281
2535,133402780
2536,200857908
2537,40576653
2538,147340721
2539,221702697
2540,46637811
2541,253253005
2542,139388319
2543,80309714
2544,229556803
2545,124878949
2546,170215786
2547,202557205
2548,295363571
2549,236466534
2550,62562867
2551,300217861
2552,218054193
2553,199336988
2554,144546440
2555,184332447
2556,170023764
2557,57755503
2558,147395962
2559,234100567
2560,172585885
2561,188573606
2562,54477968
2563,131949880
2564,190246455
2565,195219679
2566,131227682
2567,150424384
2568,272499996
2569,223187857
2570,85518568
2571,140800500
2572,293211305
2573,235770634
2574,224587014
2575,202906277
2576,228314669
2577,238698018
2578,242200471
2579,296285114
2580,195814783
2581,70351792
2582,285704870
2583,257299708
2584,71480053
2585,35419030
2586,192538478
2587,171067153
2588,116283279
2589,149331941
2590,153945772
2591,61502266
2592,102921672
2593,230967602
2594,124566319
2595,73274639
2596,260567796
2597,113530439
2598,186452942
2599,259038184
2600,149820947
2601,213235578
2602,160430559
2603,190798987
2604,210296537
2605,118236431
2606,248364783
2607,104418822
2608,22875444
2609,224929163
2610,144463433
2611,62858973
2612,165130273
2613,199637398
2614,205329032
2615,233692859
2616,170460109
2617,231190223
2618,36791999
2619,635733
2620,183170604
2621,116494569
2622,220302789
2623,291527866
2624,185390486
2625,20464587
2626,178224490
2627,161211955
2628,279204362
2629,96723015
2630,180836607
2631,240157419
2632,238285173
2633,60859324
2634,280027508
2635,57905818
2636,143127924
2637,248155783
2638,237281095
2639,283482222
2640,79542039
2641,161007736
2642,67713900
2643,146016192
2644,301249176
2645,231191282
2646,116756674
2647,177734872
2648,238625455
2649,101826973
2650,68540434
2651,266035768
2652,171665006
2653,294255087
2654,161672514
2655,84824859
2656,210824241
2657,161428298
2658,198019368
2659,303007171
2660,289428854
2661,90956570
2662,163558271
2663,47164966
2664,160725611
2665,119670302
2666,201600354
2667,50837658
2668,302477662
2669,229203462
2670,191792074
2671,100053304
2672,26729643
2673,108223505
2674,231469827
2675,193012627
2676,187937296
2677,64137709
2678,152983035
2679,201680419
2680,180763362
2681,115655987
2682,235239851
2683,91815420
2684,114244707
2685,253549183
2686,109969767
2687,26461910
2688,52321307
2689,302328584
2690,275086284
2691,220808791
2692,221738571
2693,212146550
2694,190502181
2695,165779930
2696,67001780
2697,138375115
2698,247544697
2699,173394554
2700,170264961
2701,223133463
2702,104470331
2703,302004137
2704,56002861
2705,201283792
2706,202775025
2707,296106225
2708,152793135
2709,3527485
2710,304037281
2711,52863875
2712,254095448
2713,182548589
2714,127606511
2715,150472108
2716,276505968
2717,125226713
2718,285860790
2719,84555487
2720,271886944
2721,167608965
2722,186010200
2723,216029829
2724,206701226
2725,195584941
2726,215127686
2727,131237387
2728,199768117
2729,114617787
2730,211088737
2731,37490443
2732,172766915
2733,302228798
2734,181230674
2735,77018622
2736,239488605
2737,182478684
2738,297391224
2739,209804474
2740,197666345
2741,181112485
2742,104727643
2743,237012219
2744,192012936
2745,225848614
2746,10144504
2747,3674653
2748,197949629
2749,76177929
2750,180887333
2751,146994562
2752,202700286
2753,112944877
2754,192274690
2755,155242980
2756,61099969
2757,248899637
2758,156382881
2759,160042745
2760,239449577
2761,208994172
2762,201763859
2763,66615366
2764,118541865
2765,297925945
2766,129910954
2767,225512626
2768,185515672
2769,203735948
2770,281857216
2771,185467694
2772,144515751
2773,60736966
2774,297650024
2775,115358376
2776,130581074
2777,6717871
2778,246439849
2779,191857652
2780,93021129
2781,101597552
2782,62352668
2783,87938922
2784,159000186
2785,176771895
2786,173249224
2787,181593489
2788,157391838
2789,133573140
2790,232864591
2791,245816621
2792,162844395
2793,26465134
2794,42777729
2795,212519365
2796,139122042
2797,11978743
2798,266885016
2799,55776971
2800,147440059
2801,221432905
2802,178675666
2803,160310816
2804,162763644
2805,284189098
2806,120405554
2807,195248182
2808,235297215
2809,124234882
2810,74749851
2811,188991147
2812,68337019
2813,2083767
2814,297089707
2815,146230543
2816,244193381
2817,179936723
2818,148467772
2819,198350044
2820,164948794
2821,48429360
2822,297022016
2823,85968997
2824,228826954
2825,37466720
2826,171087166
2827,13646256
2828,178730299
2829,181329087
2830,252963100
2831,269347396
2832,91479671
2833,102175618
2834,56497895
2835,195130514
2836,67694595
2837,175063109
2838,254544187
2839,143124637
2840,303486706
2841,158923194
2842,305993961
2843,253469905
2844,10809782
2845,258602617
2846,222642374
2847,307708163
2848,223586930
2849,187484302
2850,138455695
2851,136705294
2852,157109900
2853,173558102
2854,277283114
2855,200376716
2856,103520209
2857,215380327
2858,171726897
2859,182822996
2860,68025732
2861,147064019
2862,285252660
2863,242914933
2864,228063098
2865,259057827
2866,47644729
2867,231472933
2868,139673932
2869,108569990
2870,63615483
2871,40286953
2872,259953528
2873,174357608
2874,51300149
2875,183803328
2876,87424218
2877,106834867
2878,254205257
2879,90809240
2880,222284298
2881,200036280
2882,297510921
2883,215627519
2884,16081636
2885,93907820
2886,38049880
2887,189971720
2888,49669626
2889,83589156
2890,256613211
2891,201929912
2892,33282871
2893,195193671
2894,49893565
2895,22689481
2896,136850924
2897,297838495
2898,121154091
2899,136301597
2900,163001223
2901,250497204
2902,47291376
2903,136640372
2904,133885796
2905,188189790
2906,179848102
2907,131533123
2908,167564834
2909,257934949
2910,97686700
2911,73725335
2912,103649913
2913,197903023
2914,153434378
2915,10714039
2916,282052972
2917,88759352
2918,92102177
2919,35264447
2920,48118779
2921,45120292
2922,32248913
2923,106014415
2924,237578633
2925,304084564
2926,218938553
2927,158481258
2928,309434439
2929,28257781
2930,69305825
2931,299764859
2932,151257543
2933,116314616
2934,144059425
2935,92044753
2936,89523414
2937,92639430
2938,10964000
2939,260300423
2940,577614
2941,108033629
2942,306893799
2943,151234988
2944,13227098
2945,148773331
2946,153823616
2947,166385573
2948,240948167
2949,230187829
2950,187877855
2951,141593830
2952,178789623
2953,173931686
2954,49724738
2955,147154527
2956,150968058
2957,207319056
2958,290573962
2959,166081897
2960,241834303
2961,137837203
2962,297059619
2963,293478944
2964,227047211
2965,231945021
2966,204319528
2967,13873032
2968,154276203
2969,222259537
2970,215727147
2971,207248568
2972,199806970
2973,192429833
2974,165683591
2975,213231597
2976,150820937
2977,46301758
2978,192627895
2979,161811523
2980,206595308
2981,63075948
2982,188642720
2983,300513907
2984,302823979
2985,148631188
2986,139804310
2987,14153959
2988,153495323
2989,103260848
2990,219747318
2991,257045927
2992,83123832
2993,298144216
2994,106346875
2995,220235189
2996,247669967
2997,142408262
2998,261745164
2999,177578580
3000,162453723
3001,171986932
3002,164196144
3003,34582304
3004,185825658
3005,283558096
3006,144505477
3007,234262106
3008,245844624
3009,149144202
3010,29239329
3011,135091121
3012,242325247
3013,215877085
3014,160620803
3015,92600849
3016,190061555
3017,46585543
3018,27262175
3019,164805863
3020,133459021
3021,216487495
3022,231584646
3023,238808025
3024,96167505
3025,136357840
3026,63808332
3027,124070622
3028,157899431
3029,192623666
3030,30064076
3031,7203603
3032,150789931
3033,48415876
3034,198380393
3035,235692659
3036,136953993
3037,268585240
3038,95819457
3039,117402082
3040,93034535
3041,200524998
3042,266278004
3043,66357156
3044,193539193
3045,36611463
3046,159524722
3047,166234928
3048,239413586
3049,169183481
3050,169688576
3051,18036199
3052,297690673
3053,309181805
3054,227535595
3055,189957616
3056,100267049
3057,153545980
3058,74716918
3059,74709077
3060,76881558
3061,217770237
3062,169576959
3063,66464409
3064,7585698
3065,277984366
3066,193058986
3067,106042595
3068,33013552
3069,43684632
3070,57271785
3071,238481802
3072,121168851
3073,292710310
3074,48984158
3075,197328486
3076,167153680
3077,76767
3078,3498717
3079,196435579
3080,10515535
3081,152497084
3082,107346769
3083,149384813
3084,158620881
3085,108241539
3086,224594322
3087,106066141
3088,94269421
3089,153428440
3090,174033209
3091,228045441
3092,68736721
3093,300078123
3094,287122626
3095,26897314
3096,181070203
3097,177362386
3098,234150209
3099,255408941
3100,15382030
3101,148546383
3102,217574533
3103,241742834
3104,181549899
3105,307704705
3106,137939290
3107,201022896
3108,193076632
3109,58316550
3110,122798021
3111,213022303
3112,269058144
3113,61289147
3114,282676810
3115,106901665
3116,189827182
3117,72971410
3118,193202632
3119,215255305
3120,84318201
3121,33706322
3122,274581452
3123,138918389
3124,100057229
3125,263171804
3126,31764594
3127,246970452
3128,231103175
3129,250054424
3130,199594907
3131,121808566
3132,285543474
3133,297455922
3134,95531306
3135,301047544
3136,217611749
3137,151038065
3138,136788043
3139,150652861
3140,153144971
3141,7163917
3142,102552233
3143,193486352
3144,152552195
3145,225773581
3146,221134306
3147,226260133
3148,244563268
3149,256436660
3150,178389754
3151,5689496
3152,130742617
3153,147810275
3154,209626174
3155,226095163
3156,299821244
3157,166823535
3158,50769696
3159,183617329
3160,155277811
3161,63965791
3162,155155363
3163,93301496
3164,216023925
3165,252282604
3166,183054457
3167,114325392
3168,154730370
3169,30042027
3170,126233699
3171,172417199
3172,207124179
3173,212289859
3174,180648547
3175,59529444
3176,63750749
3177,209131025
3178,93950791
3179,306957991
3180,121383308
3181,278678644
3182,164010859
3183,149032069
3184,267901212
3185,129704982
3186,167785065
3187,166391678
3188,247912887
3189,157628719
3190,234950941
3191,148674157
3192,234929278
3193,15415372
3194,215542922
3195,101731521
3196,229643946
3197,199805188
3198,228649481
3199,90726321
3200,71865634
3201,33993318
3202,309167186
3203,1699101
3204,65610147
3205,147619919
3206,142256500
3207,200364872
3208,86466985
3209,184524833
3210,108887922
3211,255582025
3212,147120267
3213,92843672
3214,156270296
3215,200714421
3216,52435421
3217,191320556
3218,128934005
3219,41205215
3220,95747088
3221,49413665
3222,165130491
3223,206308003
3224,131023125
3225,202595940
3226,152542298
3227,156904436
3228,48063019
3229,217681801
3230,242856576
3231,159936874
3232,282532526
3233,301253133
3234,119624572
3235,149310293
3236,163160256
3237,145243748
3238,145050295
3239,116620161
3240,123101539
3241,91912195
3242,198381433
3243,166119884
3244,255750768
3245,112216065
3246,214618086
3247,92663477
3248,182175005
3249,296676579
3250,216303146
3251,187928878
3252,88290913
3253,140493636
3254,219230362
3255,33587126
3256,59157389
3257,132111476
3258,294785149
3259,245422124
3260,194794185
3261,237857246
3262,136891549
3263,101809411
3264,55522584
3265,282096494
3266,226704675
3267,292326196
3268,149541004
3269,238048910
3270,21061921
3271,307846753
3272,168667709
3273,255622304
3274,215911849
3275,134930004
3276,242497886
3277,97597061
3278,180835471
3279,273827660
3280,130369238
3281,215879414
3282,135505928
3283,167302978
3284,41843900
3285,52811164
3286,160029841
3287,278613910
3288,134448504
3289,144024725
3290,89752173
3291,240401181
3292,165742641
3293,251196267
3294,190310322
3295,88463863
3296,209006754
3297,106592046
3298,189596415
3299,134452836
3300,94526239
3301,206326595
3302,171594027
3303,280976178
3304,86055705
3305,184584285
3306,198722652
3307,204493190
3308,20914736
3309,78560022
3310,231959681
3311,58057627
3312,119310413
3313,206512772
3314,49372322
3315,141141039
3316,267136496
3317,95221376
3318,33506449
3319,298088734
3320,216745133
3321,127298726
3322,182352880
3323,173899197
3324,293312087
3325,299212897
3326,165609158
3327,114167965
3328,166224568
3329,242343035
3330,240277855
3331,54507379
3332,123627691
3333,183593307
3334,89005236
3335,169254022
3336,293188300
3337,182780973
3338,196543616
3339,87223060
3340,303398143
3341,163533808
3342,214472043
3343,1834453
3344,189921721
3345,16990576
3346,145980974
3347,3449240
3348,293600797
3349,213359499
3350,114872913
3351,66255019
3352,112474535
3353,39037163
3354,55426012
3355,187731882
3356,137483421
3357,208821410
3358,149795092
3359,188533496
3360,285426740
3361,109207860
3362,233316747
3363,213506795
3364,45016429
3365,25337857
3366,156617310
3367,29777760
3368,150457019
3369,197904909
3370,29148231
3371,191637518
3372,280527612
3373,188684779
3374,93269664
3375,167385563
3376,156321775
3377,309188905
3378,168135178
3379,236282125
3380,292917073
3381,258503400
3382,61003041
3383,150762951
3384,171691017
3385,4877411
3386,86623169
3387,302237901
3388,161338471
3389,294169103
3390,139746888
3391,69434488
3392,125145239
3393,296153709
3394,300248088
3395,45774794
3396,187755082
3397,128536244
3398,36017955
3399,180406842
3400,100012061
3401,159279906
3402,205352214
3403,121531316
3404,242039522
3405,113142233
3406,160831523
3407,170711828
3408,266279128
3409,22627659
3410,145908178
3411,146116064
3412,206193312
3413,298447605
3414,218321238
3415,35560181
3416,180599430
3417,128430362
3418,166051525
3419,222125122
3420,27901693
3421,62633395
3422,154458931
3423,108007732
3424,296463465
3425,223798950
3426,232099107
3427,244163929
3428,175026514
3429,65398650
3430,180394356
3431,221379737
3432,219706418
3433,98380332
3434,22075531
3435,282533716
3436,193226877
3437,168401940
3438,231420711
3439,113557230
3440,28648610
3441,101827664
3442,166374827
3443,108575170
3444,227191434
3445,175711893
3446,145320311
3447,205730271
3448,249176501
3449,224547146
3450,127693647
3451,96086538
3452,121207655
3453,57033787
3454,125324040
3455,106682261
3456,18109027
3457,137460095
3458,279637570
3459,261857176
3460,205965436
3461,307062543
3462,207641091
3463,84054119
3464,198913824
3465,60984151
3466,260499716
3467,195406396
3468,221553173
3469,144580725
3470,54568397
3471,288581914
3472,203729080
3473,213448361
3474,80128229
3475,133794741
3476,65575604
3477,205804636
3478,270806652
3479,108493237
3480,232766649
3481,141197436
3482,136139505
3483,105586920
3484,89623082
3485,153643202
3486,244706504
3487,242250632
3488,252466573
3489,132917640
3490,239583217
3491,201280043
3492,157080495
3493,102048000
3494,224282935
3495,27873947
3496,189866742
3497,111728146
3498,160288543
3499,70780053
3500,209830063
3501,138168089
3502,241890870
3503,218121619
3504,294424417
3505,231142279
3506,161084061
3507,213046303
3508,257256783
3509,145368259
3510,70408902
3511,309213952
3512,46055854
3513,151938509
3514,77794924
3515,187965381
3516,118446513
3517,96435667
3518,110840027
3519,37422528
3520,119906029
3521,152310454
3522,221744925
3523,110814860
3524,288155906
3525,193774881
3526,224418566
3527,120271188
3528,218908889
3529,56219610
3530,284608638
3531,251974333
3532,48350308
3533,70751383
3534,109338714
3535,185974015
3536,162962869
3537,155718820
3538,307901099
3539,96694736
3540,285480540
3541,114439892
3542,145929178
3543,255096684
3544,129873202
3545,86202400
3546,77507107
3547,175794402
3548,278222242
3549,63753977
3550,98624880
3551,82279854
3552,249025556
3553,210569339
3554,291129250
3555,80250756
3556,30500254
3557,256980620
3558,58252208
3559,159474046
3560,203950540
3561,188631532
3562,170354414
3563,128653133
3564,112774446
3565,248028481
3566,135872798
3567,209807861
3568,177494738
3569,182557942
3570,80502960
3571,293714430
3572,189106314
3573,202337908
3574,273268792
3575,249583916
3576,270777688
3577,138674360
3578,169244260
3579,22605909
3580,135057976
3581,234041171
3582,194629782
3583,59837634
3584,73820367
3585,110967402
3586,126120127
3587,69812769
3588,55906572
3589,45000709
3590,235658693
3591,71411882
3592,80639000
3593,167587171
3594,53691822
3595,181010210
3596,120696775
3597,84925352
3598,174624794
3599,256202715
3600,258482885
3601,152476201
3602,251410133
3603,84883272
3604,276028696
3605,19510434
3606,296625428
3607,255927683
3608,129102620
3609,159211669
3610,198328209
3611,163158659
3612,172006888
3613,106966738
3614,184196436
3615,201109162
3616,183450002
3617,216598286
3618,202057920
3619,303750703
3620,192664331
3621,242065029
3622,41310195
3623,11813637
3624,104321718
3625,175675929
3626,58930204
3627,228253535
3628,197293332
3629,282733934
3630,72557176
3631,309107542
3632,242547207
3633,219481235
3634,274420728
3635,70995384
3636,188661370
3637,175820566
3638,216670429
3639,298614625
3640,49131499
3641,19306933
3642,303465665
3643,196179331
3644,38068919
3645,101687527
3646,169808233
3647,239497677
3648,5250
3649,126567484
3650,303274061
3651,54826284
3652,24610082
3653,104159428
3654,131394043
3655,287494342
3656,178491818
3657,153166211
3658,200083632
3659,70821681
3660,295442416
3661,288164462
3662,240382747
3663,184858116
3664,111091837
3665,242639921
3666,110875215
3667,175554658
3668,52672853
3669,141108138
3670,173925846
3671,61506388
3672,171057893
3673,172116118
3674,15095770
3675,164399809
3676,233983451
3677,64973908
3678,176949398
3679,209658229
3680,235125671
3681,35290890
3682,86502662
3683,174137629
3684,162692942
3685,75463760
3686,125404736
3687,141003701
3688,80189887
3689,198996945
3690,242136569
3691,147149544
3692,127974833
3693,191126693
3694,271006912
3695,122189133
3696,116831291
3697,238002125
3698,84221022
3699,28453247
3700,248561888
3701,166125977
3702,194970068
3703,142799594
3704,75517266
3705,129425022
3706,214169647
3707,204748501
3708,221958385
3709,141156585
3710,204296172
3711,130062637
3712,245504972
3713,117118007
3714,298431593
3715,77903318
3716,299581299
3717,54637394
3718,302160412
3719,118695833
3720,304236660
3721,245445357
3722,235032362
3723,156689404
3724,212748581
3725,73968993
3726,259528031
3727,83367883
3728,115160797
3729,107977716
3730,242378304
3731,31178210
3732,234522038
3733,304403687
3734,30699429
3735,160993265
3736,183998097
3737,184594362
3738,131386705
3739,232557513
3740,263759304
3741,258806371
3742,296883501
3743,117435302
3744,248639653
3745,189685866
3746,168053527
3747,3897969
3748,117949868
3749,204631355
3750,50553129
3751,244495573
3752,279317380
3753,63489649
3754,239744970
3755,275521700
3756,143987972
3757,157741885
3758,183760110
3759,233479846
3760,308402974
3761,255810120
3762,144197012
3763,68559540
3764,224397205
3765,63763909
3766,103631407
3767,59325851
3768,4824107
3769,220956035
3770,295084996
3771,252024637
3772,114017825
3773,98314911
3774,278609380
3775,197179748
3776,92299170
3777,114781347
3778,19616379
3779,207602474
3780,254094961
3781,24721232
3782,278473288
3783,46014950
3784,164884340
3785,147750440
3786,129221732
3787,225048159
3788,188250158
3789,296947026
3790,131712986
3791,169517382
3792,165353535
3793,199816062
3794,102950472
3795,168571967
3796,69422402
3797,159726428
3798,138294341
3799,122551425
3800,106797670
3801,199005864
3802,197262235
3803,199678802
3804,153361267
3805,44426653
3806,122444332
3807,143770130
3808,148327615
3809,204168370
3810,191299959
3811,104120883
3812,132008856
3813,138941587
3814,31162433
3815,54097980
3816,177969374
3817,205479294
3818,113312586
3819,139909136
3820,244491524
3821,45411694
3822,215476671
3823,180753437
3824,129585692
3825,29983962
3826,304215530
3827,251614857
3828,262430736
3829,7249363
3830,226095399
3831,156271246
3832,295649583
3833,177190409
3834,140809304
3835,192969933
3836,215667739
3837,129452387
3838,275442576
3839,147456299
3840,72135587
3841,102270213
3842,301340437
3843,237810083
3844,205124409
3845,194920727
3846,151015947
3847,148893116
3848,222158662
3849,193245894
3850,92901130
3851,144463267
3852,135414002
3853,187905740
3854,96365222
3855,51030531
3856,144665493
3857,206815859
3858,88544184
3859,241289025
3860,190693641
3861,161046658
3862,167093760
3863,150100130
3864,300162650
3865,119721478
3866,160453177
3867,227231487
3868,140931602
3869,232463267
3870,300643399
3871,142706526
3872,49063269
3873,216711993
3874,233088001
3875,51085779
3876,99355046
3877,247822385
3878,300136813
3879,222578478
3880,298504730
3881,127220350
3882,178414233
3883,68809194
3884,196751350
3885,117727921
3886,18604016
3887,61389725
3888,161632348
3889,58529751
3890,174287424
3891,139272740
3892,166405828
3893,179044354
3894,292939884
3895,226320653
3896,253713533
3897,197288410
3898,29243200
3899,114578751
3900,242212974
3901,137603581
3902,169506270
3903,231777525
3904,298890193
3905,263771716
3906,199568480
3907,57166019
3908,55016054
3909,149449755
3910,166237064
3911,206183065
3912,140225817
3913,168882105
3914,158608850
3915,85009082
3916,252012035
3917,243008978
3918,80224478
3919,299833291
3920,183421285
3921,182851135
3922,291313138
3923,37723786
3924,230299466
3925,254928785
3926,60958088
3927,253814117
3928,212255389
3929,304497512
3930,178634510
3931,208162306
3932,43955374
3933,240028845
3934,60260529
3935,11713535
3936,167441059
3937,85862313
3938,127992748
3939,264625792
3940,136037775
3941,61046224
3942,308880998
3943,161241228
3944,283540468
3945,144716176
3946,221316926
3947,197861902
3948,161666011
3949,188377050
3950,83867981
3951,213307502
3952,179317774
3953,66280688
3954,135508941
3955,107841348
3956,124707605
3957,110658990
3958,241132553
3959,299064114
3960,293333924
3961,196066421
3962,281824528
3963,120838793
3964,89531096
3965,186310598
3966,59477039
3967,164662285
3968,239050395
3969,214343410
3970,173961100
3971,276225812
3972,162809784
3973,94908699
3974,61378298
3975,171696993
3976,123974970
3977,301472034
3978,173967126
3979,201033909
3980,49462664
3981,181836347
3982,113407067
3983,106426705
3984,123361818
3985,292172142
3986,203765587
3987,48365975
3988,268487512
3989,191203821
3990,12985315
3991,136029113
3992,301005939
3993,238392070
3994,262217260
3995,186939589
3996,381543
3997,99812428
3998,86476768
3999,75366244
4000,154099092
4001,268599796
4002,53823060
4003,272852624
4004,134274586
4005,278828072
4006,302378981
4007,241912957
4008,162663266
4009,285600472
4010,189129966
4011,66090440
4012,146180405
4013,264266684
4014,293098247
4015,192703190
4016,88883891
4017,13542867
4018,257521133
4019,308221775
4020,187635837
4021,198573013
4022,150408079
4023,265119944
4024,86168617
4025,21796349
4026,307879703
4027,55975168
4028,209804171
4029,232593507
4030,177507986
4031,179756503
4032,133298634
4033,117740575
4034,298493475
4035,287465432
4036,251090819
4037,33651880
4038,302647549
4039,242345802
4040,107876972
4041,74157312
4042,53990357
4043,100168166
4044,176631712
4045,152328066
4046,115571373
4047,258785172
4048,134649138
4049,125543616
4050,233566106
4051,106387489
4052,238836615
4053,302652704
4054,13336286
4055,198350948
4056,210622151
4057,144737094
4058,156941467
4059,133719158
4060,161384593
4061,125589748
4062,91690667
4063,71323029
4064,95028545
4065,217303525
4066,119187092
4067,36271979
4068,165831570
4069,93724705
4070,29873979
4071,119405428
4072,144021086
4073,268640464
4074,247336676
4075,183240449
4076,125456822
4077,125093638
4078,64368515
4079,306971738
4080,209880903
4081,170474212
4082,89508629
4083,92412666
4084,210413509
4085,216983089
4086,210177498
4087,187462398
4088,166539261
4089,299978094
4090,132014951
4091,99255590
4092,242937979
4093,246675065
4094,96057546
4095,23386002
4096,264816680
4097,191829918
4098,91900241
4099,124641717
4100,156896203
4101,203932908
4102,111451741
4103,46009414
4104,75988937
4105,97743306
4106,75328197
4107,180730288
4108,135825356
4109,189734107
4110,125950209
4111,142284353
4112,79474322
4113,114343925
4114,36109630
4115,169845810
4116,186483761
4117,97622055
4118,263482524
4119,975449
4120,140207602
4121,245874516
4122,267722020
4123,268200944
4124,191975517
4125,154683982
4126,216866073
4127,48984341
4128,112764199
4129,291512840
4130,49482847
4131,125979393
4132,144762614
4133,98805508
4134,180735937
4135,180115904
4136,72717958
4137,286230424
4138,191821689
