user_id,game_name,rate
93812486,DC Universe Online,5
93812486,Super Meat Boy,2
93812486,Champions Online,1
106760673,Sid Meier's Civilization V,5
106760673,Left 4 Dead 2,5
106760673,Team Fortress 2,5
106760673,Garry's Mod,5
106760673,The Witcher Enhanced Edition,4
106760673,Half-Life 2,4
106760673,The Witcher 2 Assassins of Kings Enhanced Edition,3
106760673,Grand Theft Auto IV,2
106760673,Portal 2,2
106760673,Counter-Strike Global Offensive,2
106760673,Unturned,2
106760673,Grand Theft Auto Episodes from Liberty City,2
106760673,Tomb Raider,2
106760673,Killing Floor,1
106760673,Amnesia A Machine for Pigs,1
106760673,Metro 2033,1
106760673,Half-Life 2 Episode One,1
106760673,Guns of Icarus Online,1
106760673,Half-Life 2 Episode Two,1
106760673,SpeedRunners,1
106760673,Counter-Strike Source,1
106760673,PAYDAY The Heist,1
106760673,Killing Floor 2,1
106760673,Saints Row The Third,1
106760673,Portal,1
106760673,Terraria,1
106760673,Natural Selection 2,1
106760673,Mirror's Edge,1
106760673,Dead Island,1
106760673,Half-Life 2 Lost Coast,1
79407831,"Warhammer 40,000 Dawn of War II  Retribution",5
81139130,PAYDAY 2,5
81139130,Darksiders II,3
81139130,BioShock Infinite,2
81139130,Counter-Strike Source,2
81139130,Team Fortress 2,2
81139130,MURDERED SOUL SUSPECT,1
109201849,Half-Life 2,2
109201849,Team Fortress 2,2
109201849,Portal 2,1
109201849,Dungeon Defenders,1
109201849,Garry's Mod,1
109201849,Worms Reloaded,1
109201849,Psychonauts,1
109201849,Sid Meier's Civilization V,1
109201849,Plants vs. Zombies Game of the Year,1
109201849,Rochard,1
109201849,Superbrothers Sword & Sworcery EP,1
96771844,Train Simulator,5
96771844,H1Z1,3
96771844,Left 4 Dead 2,1
62985928,Mystery PI The Vegas Heist,3
62985928,Mystery P.I. The Lottery Ticket,2
62985928,Amazing Adventures Around the World,2
62985928,Mishap An Accidental Haunting,2
62985928,Chuzzle Deluxe,2
62985928,The Tiny Bang Story,2
62985928,The Wizard's Pen,1
62985928,Amazing Adventures The Lost Tomb,1
62985928,Big Money! Deluxe,1
62985928,Escape Rosecliff Island,1
62985928,Talismania Deluxe,1
62985928,Dynomite! Deluxe,1
62985928,Anno 2070,1
62985928,Bejeweled Deluxe,1
62985928,Feeding Frenzy 2 Shipwreck Showdown Deluxe,1
62985928,Bejeweled 2 Deluxe,1
142183287,Left 4 Dead 2,2
142183287,Dota 2,1
121280370,Terraria,5
121280370,The Binding of Isaac,5
121280370,Fallout New Vegas,5
121280370,Saints Row The Third,5
121280370,The Binding of Isaac Rebirth,5
121280370,Saints Row IV,4
121280370,Alice Madness Returns,3
121280370,Unturned,3
121280370,"Papers, Please",3
121280370,Chivalry Medieval Warfare,2
121280370,The Witcher Enhanced Edition,2
121280370,Amnesia The Dark Descent,1
121280370,Left 4 Dead 2,1
121280370,Dota 2,1
121280370,Two Worlds II,1
69132252,Magicka,1
143734410,Dota 2,1
141414004,Dead Island,2
131730206,Dota 2,1
126098408,Age of Empires II HD Edition,5
126098408,Archeblade,5
126098408,Counter-Strike Global Offensive,5
126098408,Half-Life 2,5
126098408,Medal of Honor(TM) Multiplayer,4
126098408,Crysis 2 Maximum Edition,2
126098408,Medal of Honor(TM) Single Player,2
126098408,Neverwinter,2
126098408,CroNix,1
126098408,Command and Conquer Red Alert 3 - Uprising,1
126098408,Mirror's Edge,1
108755905,Sid Meier's Civilization V,2
87071236,Dota 2,5
87071236,Stronghold Kingdoms,5
87071236,Sid Meier's Civilization V,5
87071236,Call of Duty Modern Warfare 3 - Multiplayer,5
87071236,Counter-Strike Global Offensive,5
87071236,Team Fortress 2,5
87071236,Portal 2,5
87071236,Call of Duty Modern Warfare 3,5
87071236,Terraria,5
87071236,Planetary Annihilation,5
87071236,Half-Life 2,4
87071236,Counter-Strike,4
87071236,S.T.A.L.K.E.R. Shadow of Chernobyl,3
87071236,Call of Duty Black Ops II - Zombies,3
87071236,Portal,3
87071236,Synergy,3
87071236,Half-Life,3
87071236,Counter-Strike Source,2
87071236,Garry's Mod,2
87071236,Half-Life 2 Deathmatch,2
87071236,Borderlands,2
87071236,Half-Life 2 Episode Two,2
87071236,PAYDAY The Heist,2
87071236,Half-Life 2 Episode One,2
87071236,Universe Sandbox,1
87071236,Left 4 Dead 2,1
87071236,Tom Clancy's Splinter Cell Conviction,1
87071236,Sins of a Solar Empire Rebellion,1
87071236,Sniper Elite V2,1
87071236,Orcs Must Die! 2,1
87071236,Hunting Unlimited 2010,1
87071236,Sanctum,1
87071236,Nether,1
87071236,Thinking with Time Machine,1
87071236,GameMaker Studio,1
87071236,POSTAL 2,1
87071236,Fallout 3,1
87071236,Half-Life Blue Shift,1
87071236,Fallout New Vegas,1
87071236,Half-Life 2 Lost Coast,1
87071236,Call of Duty Black Ops II - Multiplayer,1
87071236,Worms Revolution,1
87071236,S.T.A.L.K.E.R. Clear Sky,1
1364546,Counter-Strike,5
1364546,Alien Swarm,1
83813208,Team Fortress 2,1
86150792,Portal,1
86150792,Half-Life 2,1
86150792,Alien Swarm,1
101487265,Dota 2,5
101487265,Ragnarok Online 2,5
101487265,FreeStyle2 Street Basketball,3
76319436,Counter-Strike Condition Zero,1
76319436,Counter-Strike,1
58977564,Counter-Strike Global Offensive,5
58977564,Call of Duty Modern Warfare 2 - Multiplayer,5
58977564,Call of Duty Modern Warfare 2,1
58977564,Counter-Strike,1
131973876,AdVenture Capitalist,5
131973876,Arma 3,5
131973876,Rust,5
131973876,Clicker Heroes,4
131973876,Dungeon Defenders II,3
131973876,Magicka Wizard Wars,2
131973876,Company of Heroes 2,2
131973876,Grand Theft Auto V,2
131973876,Borderlands 2,2
131973876,Don't Starve Together Beta,2
131973876,Dead Rising 3,1
131973876,The Elder Scrolls V Skyrim,1
131973876,Alice Madness Returns,1
131973876,Team Fortress 2,1
131973876,Don't Starve,1
131973876,Dead Island Epidemic,1
131973876,Dungeonland,1
106057222,Team Fortress 2,5
106057222,XCOM Enemy Unknown,5
106057222,Planetary Annihilation,5
106057222,Supreme Commander 2,5
106057222,Natural Selection 2,2
106057222,Dota 2,1
106057222,Zombie Driver HD,1
112088340,Football Manager 2014,5
138570935,Garry's Mod,5
138570935,Dota 2,2
138570935,Left 4 Dead 2,1
138570935,PlanetSide 2,1
138570935,Team Fortress 2,1
138570935,Ragnarok Online 2,1
138570935,Archeblade,1
138570935,PAYDAY The Heist,1
138570935,Afterfall InSanity Extended Edition,1
128478373,Dota 2,1
139396034,Dota 2,2
55623839,Call of Duty Modern Warfare 2 - Multiplayer,5
55623839,Call of Duty Black Ops - Multiplayer,4
55623839,Call of Duty Modern Warfare 2,3
55623839,Call of Duty Black Ops,2
136913396,Dota 2,5
136913396,Counter-Strike Global Offensive,2
80022321,X-COM Terror from the Deep,5
80022321,X-COM Interceptor,2
80022321,Kerbal Space Program,1
80022321,X-COM UFO Defense,1
91881892,H1Z1,5
91881892,Unturned,1
91881892,Burstfire,1
58667850,Call of Duty Modern Warfare 2 - Multiplayer,5
58667850,Call of Duty Modern Warfare 2,4
113423671,Dota 2,5
113423671,Counter-Strike Global Offensive,5
113423671,NBA 2K16,2
113423671,FreeStyle2 Street Basketball,1
83751255,Team Fortress 2,5
83751255,Deus Ex Human Revolution,3
96977722,Team Fortress 2,3
96977722,Napoleon Total War,1
4485779,Counter-Strike,5
93575977,Mafia II,1
68316900,The Elder Scrolls V Skyrim,5
68316900,Grand Theft Auto San Andreas,5
68316900,Deus Ex Human Revolution,5
68316900,Grand Theft Auto IV,5
68316900,The Witcher Enhanced Edition,5
68316900,Fallout 4,4
68316900,L.A. Noire,3
68316900,Grand Theft Auto Vice City,3
68316900,Half-Life Source,3
68316900,Portal,3
68316900,BioShock Infinite,3
68316900,Terraria,3
68316900,Grand Theft Auto III,2
68316900,Assassin's Creed II,2
68316900,Half-Life 2 Episode Two,2
68316900,LIMBO,2
68316900,Half-Life 2 Episode One,2
68316900,BioShock,2
68316900,Braid,2
68316900,Hitman Codename 47,2
68316900,Dark Souls Prepare to Die Edition,1
68316900,Far Cry 2,1
68316900,Deus Ex Game of the Year Edition,1
68316900,Rome Total War,1
68316900,Total War SHOGUN 2,1
68316900,Killing Floor,1
68316900,Dead Space,1
68316900,The Elder Scrolls III Morrowind,1
68316900,Metro 2033,1
68316900,The Elder Scrolls IV Oblivion ,1
68316900,Grand Theft Auto,1
68316900,Half-Life Deathmatch Source,1
68316900,Psychonauts,1
71943253,Napoleon Total War,5
86915561,Team Fortress 2,3
98312003,Counter-Strike Source,5
98312003,Counter-Strike Global Offensive,5
98312003,Torchlight II,5
98312003,Rise of Nations Extended Edition,3
98312003,Bejeweled 3,2
98312003,Half-Life Source,2
98312003,Deus Ex Human Revolution,1
98312003,Counter-Strike,1
98312003,BioShock,1
98312003,Portal 2,1
76171050,Call of Duty Modern Warfare 2 - Multiplayer,5
76171050,Call of Duty Modern Warfare 2,3
58439284,Call of Duty Modern Warfare 2,5
58439284,Call of Duty Black Ops,3
58439284,Call of Duty Modern Warfare 3,3
58439284,Call of Duty Black Ops - Multiplayer,1
90362252,Team Fortress 2,1
103574570,Call of Duty Black Ops - Multiplayer,4
103574570,Left 4 Dead 2,1
101315169,Star Wars - Battlefront II,1
58768356,Team Fortress 2,5
58768356,Total War SHOGUN 2,5
58768356,Rome Total War,5
58768356,Portal 2,5
58768356,Sid Meier's Civilization V,5
58768356,Fallout 3 - Game of the Year Edition,5
58768356,Medieval II Total War,5
58768356,Magic 2014 ,5
58768356,Orcs Must Die! 2,4
58768356,Portal,3
58768356,Magic The Gathering - Duels of the Planeswalkers,2
58768356,Magic Duels,2
58768356,Total War ROME II - Emperor Edition,2
58768356,Amnesia The Dark Descent,2
58768356,LIMBO,2
58768356,Puzzle Dimension,2
58768356,Dota 2,1
58768356,Cogs,1
58768356,Shatter,1
58768356,Droplitz,1
58768356,Superbrothers Sword & Sworcery EP,1
58768356,PC Gamer,1
58768356,Tidalis,1
58768356,Psychonauts,1
30036927,Team Fortress 2,5
30036927,DiRT 2,2
83420834,Counter-Strike Source,5
83420834,Left 4 Dead 2,3
83420834,Team Fortress 2,2
83420834,Borderlands,1
83420834,Monday Night Combat,1
83420834,Lead and Gold - Gangs of the Wild West,1
83420834,Half-Life 2 Deathmatch,1
83420834,Kane & Lynch 2 Dog Days,1
104032602,Dota 2,5
104032602,Small World 2,3
104032602,Scribblenauts Unlimited,1
104032602,Dungeon Defenders,1
104032602,Torchlight II,1
11973378,Counter-Strike Source,1
75277726,Borderlands,5
75277726,Grand Theft Auto San Andreas,5
75277726,Fallout New Vegas,3
75277726,Call of Duty Black Ops - Multiplayer,1
75277726,Call of Duty Black Ops,1
75277726,Iron Grip Warlord,1
118664413,Grand Theft Auto San Andreas,1
118664413,Syberia,1
118664413,Mirror's Edge,1
118664413,Counter-Strike Global Offensive,1
118664413,Need for Speed Hot Pursuit,1
118664413,Prototype,1
118664413,Grand Theft Auto San Andreas,1
118664413,Dota 2,1
78341587,Just Cause 2,5
78341587,Borderlands 2,5
78341587,Assassin's Creed IV Black Flag,5
78341587,Sid Meier's Civilization V,5
78341587,Assassin's Creed Brotherhood,5
78341587,Saints Row The Third,5
78341587,Portal 2,5
78341587,Blacklight Retribution,4
78341587,Assassin's Creed II,4
78341587,Far Cry 3,4
78341587,The Elder Scrolls V Skyrim,3
78341587,Just Cause 2 Multiplayer Mod,3
78341587,Shadow Warrior,2
78341587,Counter-Strike Global Offensive,2
78341587,Trine,2
78341587,BioShock,2
78341587,Just Cause 3,2
78341587,Ultra Street Fighter IV,2
78341587,Kerbal Space Program,2
78341587,Mark of the Ninja,2
78341587,Torchlight,1
78341587,Portal,1
78341587,FTL Faster Than Light,1
78341587,Uplink,1
78341587,Assassin's Creed Revelations,1
78341587,Goat Simulator,1
78341587,Intrusion 2,1
78341587,Crysis,1
78341587,Bastion,1
78341587,Sanctum,1
78341587,SpaceChem,1
78341587,Grand Theft Auto IV,1
78341587,3DMark,1
78341587,Fallout New Vegas,1
78341587,BIT.TRIP RUNNER,1
78341587,Jamestown,1
78341587,Assassin's Creed,1
78341587,Sonic Generations,1
78341587,Poker Night 2,1
78341587,Atom Zombie Smasher ,1
78341587,Revenge of the Titans,1
78341587,Crysis 2 Maximum Edition,1
78341587,Team Fortress 2,1
78341587,Red Faction Guerrilla Steam Edition,1
78341587,Universe Sandbox,1
78341587,Shatter,1
78341587,DLC Quest,1
78341587,Super Meat Boy,1
78341587,Terraria,1
78341587,Far Cry 3 Blood Dragon,1
78341587,Hotline Miami,1
78341587,Blocks That Matter,1
78341587,Saints Row IV,1
78341587,Machinarium,1
78341587,Cogs,1
78341587,Garry's Mod,1
78341587,Joe Danger 2 The Movie,1
78341587,Tiny and Big Grandpa's Leftovers,1
78341587,Osmos,1
78341587,The Binding of Isaac,1
78341587,Steel Storm Burning Retribution,1
78341587,DEFCON,1
78341587,Gratuitous Space Battles,1
78341587,Crayon Physics Deluxe,1
78341587,Amnesia The Dark Descent,1
78341587,FEZ,1
78341587,Strike Suit Zero,1
78341587,VVVVVV,1
78341587,Frozen Synapse,1
78341587,RACE 07,1
78341587,And Yet It Moves,1
78341587,Darwinia,1
78341587,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,1
78341587,Test Drive Unlimited 2,1
78341587,LEGO MARVEL Super Heroes,1
78341587,The Elder Scrolls IV Oblivion ,1
78341587,StarForge,1
108183518,Dota 2,5
106235885,Nether,1
106235885,SpeedRunners,1
106235885,SkyDrift,1
87832209,Counter-Strike Global Offensive,5
87832209,Realm of the Mad God,5
87832209,Batman Arkham City GOTY,5
87832209,Awesomenauts,4
87832209,Ace of Spades,4
87832209,Left 4 Dead 2,3
87832209,Dragon Nest Europe,3
87832209,Team Fortress 2,2
87832209,Loadout,2
87832209,The Binding of Isaac,2
87832209,War Inc. Battlezone,2
87832209,Terraria,2
87832209,Smashmuck Champions,2
87832209,Minimum,2
87832209,The Mighty Quest For Epic Loot,2
87832209,Insurgency Modern Infantry Combat,1
87832209,Neverwinter,1
87832209,Magicka Wizard Wars,1
87832209,BRINK,1
87832209,Dead Island Epidemic,1
87832209,Royal Quest,1
87832209,Magicka,1
87832209,Unturned,1
87832209,Defense Grid The Awakening,1
87832209,Dota 2,1
87832209,Firefall,1
87832209,Dungeon Siege III,1
87832209,Alan Wake,1
87832209,CroNix,1
87832209,Magic Barrage - Bitferno,1
115806772,Mad Max,5
115806772,Dota 2,1
115806772,Grand Theft Auto San Andreas,1
10216256,Half-Life 2 Episode Two,1
65421540,Counter-Strike Source,5
65421540,Half-Life 2 Lost Coast,1
65421540,Half-Life 2 Deathmatch,1
65421540,Day of Defeat Source,1
65421540,Alien Swarm,1
67628444,Sid Meier's Civilization V,3
67628444,Portal,1
67628444,Half-Life 2,1
67628444,Alien Swarm,1
67628444,Team Fortress 2,1
15680561,Half-Life 2,2
15680561,Team Fortress 2,1
15680561,Dear Esther,1
101030173,Duke Nukem Forever,1
77792512,Supreme Commander 2,5
77792512,Call of Juarez The Cartel,1
77792512,Sleeping Dogs,1
90541290,Counter-Strike Source,5
90541290,Saints Row 2,5
90541290,Team Fortress 2,5
90541290,Call of Duty Black Ops - Multiplayer,5
90541290,Garry's Mod,5
90541290,Saints Row The Third,5
90541290,Left 4 Dead 2,4
90541290,Dungeon Defenders,3
90541290,Half-Life 2 Deathmatch,3
90541290,Age of Chivalry,2
90541290,Call of Duty Black Ops,2
90541290,Day of Defeat Source,2
90541290,Zombie Panic Source,1
90541290,Half-Life 2 Lost Coast,1
85547059,Team Fortress 2,1
96014467,Total War ROME II - Emperor Edition,5
96014467,Total War SHOGUN 2,5
96014467,Might & Magic Heroes VI,5
96014467,The Elder Scrolls V Skyrim,5
96014467,Wargame Red Dragon,5
96014467,Total War ATTILA,5
96014467,Empire Total War,5
96014467,Arma 3,5
96014467,Call of Duty Ghosts,5
96014467,Medieval II Total War Kingdoms,4
96014467,Medieval II Total War,3
96014467,Rome Total War,2
96014467,Napoleon Total War,2
96014467,Call of Duty Ghosts - Multiplayer,2
96014467,Banished,2
96014467,Arma 2 Operation Arrowhead,2
96014467,DayZ,2
96014467,Men of War Assault Squad 2,2
96014467,Far Cry 2,2
96014467,War Thunder,2
96014467,Wargame European Escalation,1
96014467,GRID 2,1
96014467,The Elder Scrolls Online Tamriel Unlimited,1
96014467,Dota 2,1
96014467,Company of Heroes 2,1
96014467,Arma 2,1
96014467,Grand Theft Auto IV,1
96014467,Grand Theft Auto Episodes from Liberty City,1
96014467,Arma 2 Operation Arrowhead Beta (Obsolete),1
115275499,Dota 2,2
95203343,Stronghold 3,1
95911580,Europa Universalis IV,5
95911580,Crusader Kings II,5
95911580,Victoria II,5
95911580,Hearts of Iron III,5
95911580,Hegemony III Clash of the Ancients,3
95911580,Total War ROME II - Emperor Edition,3
95911580,Tropico 4,2
95911580,The Wolf Among Us,2
95911580,Commander Conquest of the Americas,2
95911580,Life Is Strange,2
95911580,Hegemony Gold Wars of Ancient Greece,2
95911580,Europa Universalis Rome - Gold Edition,2
95911580,Hotline Miami,1
93413084,Counter-Strike Global Offensive,5
93413084,Dota 2,5
93413084,DC Universe Online,5
93413084,Rust,5
93413084,Garry's Mod,5
93413084,Counter-Strike Source,5
93413084,Team Fortress 2,4
93413084,Unturned,3
93413084,Left 4 Dead 2,2
93413084,Deus Ex Human Revolution,2
93413084,Portal 2,2
93413084,The Walking Dead,2
93413084,The Binding of Isaac,2
93413084,Gear Up,1
93413084,Amnesia The Dark Descent,1
93413084,Call of Duty Modern Warfare 3,1
93413084,PAYDAY 2,1
93413084,Everlasting Summer,1
93413084,Call of Duty Modern Warfare 3 - Multiplayer,1
93413084,Half-Life 2 Deathmatch,1
93413084,Day of Defeat Source,1
24366790,The Elder Scrolls V Skyrim,5
24366790,ARK Survival Evolved,5
24366790,Team Fortress 2,5
24366790,RIFT,5
24366790,Empire Total War,5
24366790,Mount & Blade Warband,5
24366790,Prison Architect,5
24366790,Total War ROME II - Emperor Edition,5
24366790,Sid Meier's Civilization V,5
24366790,Robocraft,5
24366790,Cities Skylines,5
24366790,Unturned,5
24366790,RollerCoaster Tycoon 3 Platinum!,4
24366790,Company of Heroes (New Steam Version),3
24366790,Banished,3
24366790,South Park The Stick of Truth,3
24366790,Arma 3,2
24366790,Tropico 3 Absolute Power,2
24366790,Day of Defeat Source,2
24366790,Company of Heroes 2,2
24366790,"Warhammer 40,000 Dawn of War II",2
24366790,Left 4 Dead 2,2
24366790,Dirty Bomb,1
24366790,Counter-Strike Source,1
24366790,Left 4 Dead,1
24366790,Garry's Mod,1
24366790,STAR WARS Knights of the Old Republic II The Sith Lords,1
89732768,METAL GEAR SOLID V THE PHANTOM PAIN,5
89732768,DARK SOULS II,5
89732768,Pillars of Eternity,5
89732768,The Witcher 3 Wild Hunt,5
89732768,The Elder Scrolls V Skyrim,5
89732768,Divinity Original Sin,5
89732768,Fallout 4,5
89732768,Grand Theft Auto V,5
89732768,The Witcher Enhanced Edition,4
89732768,Rayman Legends,3
89732768,BioShock Infinite,3
89732768,Batman Arkham Knight,3
89732768,SOMA,2
89732768,Max Payne 3,2
89732768,Ori and the Blind Forest,1
89732768,Assassins Creed Unity,1
89732768,METAL GEAR SOLID V GROUND ZEROES,1
89732768,Shadow Warrior Classic (1997),1
89732768,Cry of Fear,1
124556386,Call of Duty Advanced Warfare - Multiplayer,5
124556386,Call of Duty Black Ops II - Multiplayer,5
124556386,Call of Duty Ghosts - Multiplayer,5
124556386,Call of Duty Black Ops III,5
124556386,Arma 3,3
124556386,Call of Duty Black Ops II,2
124556386,Grand Theft Auto V,2
124556386,GRID 2,2
124556386,Remember Me,2
124556386,Injustice Gods Among Us Ultimate Edition,2
124556386,RollerCoaster Tycoon 3 Platinum!,1
124556386,Quake II,1
124556386,Estranged Act I,1
124556386,Far Cry 3,1
124556386,Call of Duty Advanced Warfare,1
124556386,Pinball FX2,1
124556386,Quake III Arena,1
124556386,Tomb Raider II,1
124556386,Team Fortress 2,1
124556386,Tom Clancy's Ghost Recon Phantoms - EU,1
124556386,Call of Duty Black Ops II - Zombies,1
124556386,Tomb Raider,1
124556386,Pinball Arcade,1
124556386,Dota 2,1
124556386,Call of Duty Ghosts,1
123732393,Dead Island,1
86332470,Call of Duty Modern Warfare 3 - Multiplayer,5
86332470,Team Fortress 2,5
86332470,Call of Duty Modern Warfare 3,5
86332470,Deus Ex Human Revolution,5
86332470,L.A. Noire,4
86332470,Far Cry 3,4
86332470,Metro 2033,3
86332470,Burnout Paradise The Ultimate Box,2
86978692,Dota 2,4
107377573,Counter-Strike Global Offensive,5
107377573,Borderlands 2,5
107377573,Call of Duty Black Ops II - Multiplayer,5
107377573,METAL GEAR SOLID V THE PHANTOM PAIN,5
107377573,Team Fortress 2,5
107377573,Borderlands The Pre-Sequel,5
107377573,Just Cause 2,5
107377573,Saints Row IV,5
107377573,The Elder Scrolls V Skyrim,4
107377573,Blacklight Retribution,4
107377573,Assassin's Creed Brotherhood,4
107377573,Assassin's Creed II,4
107377573,Garry's Mod,4
107377573,Batman Arkham Knight,4
107377573,Tomb Raider,3
107377573,Far Cry 3,3
107377573,Call of Duty Modern Warfare 2 - Multiplayer,3
107377573,Batman Arkham City GOTY,3
107377573,Middle-earth Shadow of Mordor,3
107377573,Portal 2,3
107377573,Nosgoth,3
107377573,Rocket League,3
107377573,BioShock Infinite,2
107377573,Batman Arkham Origins,2
107377573,Dirty Bomb,2
107377573,PROTOTYPE 2,2
107377573,Firefall,2
107377573,Call of Duty Black Ops II - Zombies,2
107377573,Arma 3,2
107377573,PAYDAY 2,2
107377573,Tom Clancy's Ghost Recon Phantoms - EU,2
107377573,Fiesta Online,2
107377573,Gotham City Impostors Free To Play,2
107377573,BioShock,2
107377573,Mirror's Edge,1
107377573,Just Cause 2 Multiplayer Mod,1
107377573,Chivalry Medieval Warfare,1
107377573,Worms Revolution,1
107377573,Sniper Elite V2,1
107377573,The Mighty Quest For Epic Loot,1
107377573,Unturned,1
107377573,Left 4 Dead 2,1
107377573,PlanetSide 2,1
107377573,Call of Duty Black Ops II,1
107377573,Ace of Spades,1
107377573,Gear Up,1
107377573,Arma 2,1
39758678,Half-Life 2,4
39758678,Call of Duty Modern Warfare 2,3
39758678,Team Fortress 2,3
39758678,Half-Life 2 Episode Two,2
39758678,Half-Life 2 Episode One,2
39758678,Call of Duty Modern Warfare 2 - Multiplayer,2
39758678,Half-Life 2 Lost Coast,1
39758678,Portal,1
114972372,The Forest,5
114972372,Farming Simulator 15,5
114972372,XCOM Enemy Unknown,5
114972372,Euro Truck Simulator 2,3
114972372,Reign Of Kings,1
114972372,Defiance,1
114972372,Soccer Manager 2016,1
114972372,School of Dragons How to Train Your Dragon,1
114972372,Fishing Planet,1
114972372,theHunter,1
77279068,AdVenture Capitalist,5
77279068,Borderlands 2,5
77279068,Counter-Strike Global Offensive,5
77279068,Torchlight II,5
77279068,Marvel Heroes 2015,3
77279068,Team Fortress 2,3
77279068,Loadout,3
77279068,Disney Infinity 2.0,3
77279068,Left 4 Dead 2,3
77279068,Magicka Wizard Wars,1
77279068,Dota 2,1
77279068,Alien Swarm,1
77279068,Strife,1
77279068,DiRT Showdown,1
111003429,Team Fortress 2,1
80164199,Dota 2,5
80164199,AdVenture Capitalist,5
80164199,FINAL FANTASY VII,5
80164199,FTL Faster Than Light,2
80164199,Sid Meier's Civilization V,2
80164199,Clicker Heroes,1
80164199,Left 4 Dead 2,1
80164199,Path of Exile,1
80164199,SimCity 4 Deluxe,1
98278869,Serious Sam 3 BFE,5
56333620,The Elder Scrolls V Skyrim,5
56333620,Call of Duty Modern Warfare 2,5
56333620,Sleeping Dogs,5
56333620,Deus Ex Human Revolution,5
56333620,Call of Duty Black Ops,4
56333620,Lost Planet Extreme Condition,4
56333620,Middle-earth Shadow of Mordor,4
56333620,Mafia II,3
56333620,Darksiders,3
56333620,Dishonored,3
56333620,Portal 2,3
56333620,The Walking Dead,3
56333620,Just Cause 2,2
56333620,Call of Duty Modern Warfare 2 - Multiplayer,2
56333620,Duke Nukem Forever,2
56333620,Star Wars Jedi Knight Jedi Academy,2
56333620,Portal,1
56333620,Call of Duty Black Ops - Multiplayer,1
56333620,Team Fortress 2,1
56333620,The Stanley Parable,1
55143039,Sniper Ghost Warrior,5
55143039,Call of Duty Modern Warfare 2,3
55143039,Call of Duty Black Ops,1
55143039,Aliens vs. Predator,1
55143039,Team Fortress 2,1
131032344,Left 4 Dead 2,5
131032344,Insurgency,5
131032344,Rust,5
131032344,Max Payne 3,2
131032344,Tomb Raider,2
131032344,BioShock Infinite,2
131032344,Unturned,2
131032344,The Witcher 2 Assassins of Kings Enhanced Edition,2
131032344,Metro Last Light,2
131032344,No More Room in Hell,1
131032344,Team Fortress 2,1
131032344,Heroes & Generals,1
94356420,Call of Duty Black Ops,2
52942891,Empire Total War,5
52942891,SMITE,3
52942891,Team Fortress 2,3
52942891,Dota 2,1
52942891,WORLD END ECONOMiCA episode.01,1
83219649,Duke Nukem Forever,2
92393218,Assassin's Creed IV Black Flag,5
92393218,Assassin's Creed III,5
92393218,The Elder Scrolls V Skyrim,5
92393218,Company of Heroes (New Steam Version),5
92393218,Dishonored,5
92393218,Kerbal Space Program,5
92393218,Space Engineers,5
92393218,The Witcher Enhanced Edition,5
92393218,X3 Albion Prelude,5
92393218,Age of Empires III Complete Collection,5
92393218,Batman Arkham Asylum GOTY Edition,5
92393218,Icewind Dale Enhanced Edition,5
92393218,Sid Meier's Civilization V,5
92393218,METAL GEAR SOLID V THE PHANTOM PAIN,5
92393218,The Settlers 7 Paths to a Kingdom - Gold Edition,5
92393218,Endless Space,5
92393218,Cities Skylines,5
92393218,Star Trek Online,5
92393218,Europa Universalis IV,5
92393218,BioShock Infinite,5
92393218,Banished,5
92393218,Assassin's Creed,5
92393218,Middle-earth Shadow of Mordor,5
92393218,Portal 2,5
92393218,Thief,5
92393218,Train Fever,5
92393218,Pillars of Eternity,5
92393218,Command and Conquer Red Alert 3,5
92393218,The Witcher 2 Assassins of Kings Enhanced Edition,4
92393218,StarForge,4
92393218,Tomb Raider,4
92393218,Offworld Trading Company,4
92393218,Besiege,3
92393218,Star Wars Knights of the Old Republic,3
92393218,BioShock,3
92393218,Empyrion - Galactic Survival,3
92393218,Sunless Sea,3
92393218,Maia,3
92393218,RIFT,3
92393218,Portal,3
92393218,Path of Exile,2
92393218,Medieval II Total War,2
92393218,Battlestations Pacific,2
92393218,Savage Lands,2
92393218,Medieval Engineers,2
92393218,METAL GEAR SOLID V GROUND ZEROES,2
92393218,Dragon Age Origins - Ultimate Edition,2
92393218,Sanctum 2,1
92393218,Thief 2,1
92393218,Company of Heroes Tales of Valor,1
92393218,LEGO Worlds,1
92393218,Small World 2,1
92393218,X-Tension,1
92393218,Thief Gold,1
92393218,Dungeon Siege,1
92393218,Hitman Codename 47,1
92393218,X3 Terran Conflict,1
92393218,Tomb Raider I,1
92393218,Company of Heroes,1
85759872,Star Trek Online,5
85759872,Neverwinter,5
85759872,Space Engineers,3
85759872,The Elder Scrolls V Skyrim,2
85759872,Dungeon Siege III,2
85759872,PlanetSide 2,2
85759872,Castle Story,1
85759872,Team Fortress 2,1
98625085,Team Fortress 2,1
103805799,Team Fortress 2,1
114364553,Terraria,3
114364553,Super Meat Boy,1
114364553,Call of Duty Modern Warfare 2 - Multiplayer,1
103171339,Team Fortress 2,1
14098833,Counter-Strike Source,3
14098833,Counter-Strike,2
75011941,Call of Duty Black Ops,5
75011941,Just Cause 2,1
75011941,Call of Duty Black Ops - Multiplayer,1
75011941,Fallout New Vegas,1
75011941,Sid Meier's Civilization V,1
115192877,Football Manager 2014,5
115192877,Age of Empires II HD Edition,5
